start	end	text
2576000	2581000	So to do that, it's much, much easier to build them in smaller pieces and put them back together.
2581000	2583000	So I want to do that chiplet design.
2583000	2586000	So at that point, what do you do?
2586000	2591000	You can just split off like, hey, there's a tick tock model teams that we have.
2591000	2601000	How about if the tick tock model teams as one, R or K, and the chiplet team as R and K, R or K, depending on which phase they are in.
2601000	2605000	So you can make any time any multi-body problem into two-body problem.
2605000	2609000	So one team is going to look into how the chiplets can be made.
2609000	2616000	The other team is going to look like always how I can make the chiplets themselves more denser.
2616000	2628000	So in that sense, what is in the ending up happening is that no matter how complicated the system is, it's not only this does not only apply to a very simple or theoretical only situations.
2628000	2632000	You can make it apply anywhere, wherever you can perceive a duality.
2632000	2638000	You can perceive a pull or push and pull tug of war between two different forces.
2638000	2641000	Do I do this or do I do that?
2641000	2644000	This should actually help you out with that.
2644000	2646000	I lost your video feed.
2646000	2654000	All right.
2654000	2659000	Right. I don't know where else I was going with this.
2659000	2665000	Should I be starting to think about a better analogy or example?
2665000	2672000	I kind of think like the chiplet design or the chip vendor kind of example is not genuine.
2672000	2676000	I think we can just probably follow because we were talking future software development.
2676000	2681000	This is one place to come back to when we were saying that like the base when we went into this discussion.
2681000	2685000	Is there any supplement that follows that?
2685000	2692000	This I don't know, but it's something that is visible and like I'm not saying somebody explicitly follows.
2692000	2694000	I'm not saying that.
2694000	2705000	Yeah. So the only thing to remember is that while you said that you can break down a multi body problem into a two body problem in most cases,
2705000	2721000	but there will be edge cases where you are stuck with a three body problem because you start dividing like decomposing and you end up with three fundamental elements because like the lowest number you can't divide three.
2722000	2733000	So what goes on in that kind of a situation is you are presented with a slightly more chaotic world.
2733000	2736000	The two body world is far more deterministic.
2736000	2739000	The three body world is extremely chaotic.
2739000	2748000	And science fiction, plugway, three body problem and all if you just like just that three body problem itself is one of the things to geek out on.
2748000	2751000	It's such a beautiful mathematical problem and social problem.
2751000	2753000	Anyway, you want to put it right.
2753000	2757000	But what happens is and I think this will come up more.
2757000	2766000	This will become more and more relevant as complexities of software development increase because there are more things riding on it.
2766000	2770000	And I have experienced this in some form.
2770000	2782000	Like I said, it becomes a three body problem because in a traditional software development organization, you cannot always compare things back down to two, especially when you are more community folks.
2782000	2786000	And this is something I've seen happen with the more progressive software organizations.
2787000	2803000	Because in a traditional software org, you have your like product design, development, management, whatever as one function, you have development as a function.
2803000	2809000	So you sort of have two broader sections.
2809000	2811000	But then the moment you bring in.
2811000	2818000	So what these two teams do with user feedback is the user feedback is split into their separate buckets, right?
2818000	2825000	That is how you are breaking down a complex system into a two body system that when user feedback is coming in, you are saying, is this a product feedback?
2825000	2827000	Is this sort of engineering feedback?
2827000	2829000	And it kind of you are channelizing.
2829000	2836000	But what happens when you bring in a community as a first class citizen in this process?
2836000	2851000	And say, for example, the software, the way more of the community focused, even for profit companies, the software, those who, you know, actually take community input seriously.
2851000	2869000	And the reason you see the open source world and especially partially commercial commercial open source worlds be such a tricky minefield to access, also to build and maintain, because at some point you take decisions which are harmful for the community.
2869000	2876000	At some point, the community asks something which is detrimental to the earnings or the sustainability of the project.
2876000	2880000	So then it is still not that difficult.
2880000	2885000	It is just one other access which might have chaotic influence on others.
2885000	2888000	So at that point, you have two choices.
2888000	2902000	Do you want to then merge the community like whenever you start with a three body problems, essentially validating them that if it is not three stars that are orbiting each other, in which case, well, good luck.
2902000	2907000	But if you have some control of the system, you want to merge one towards the other.
2907000	2910000	For example, are your internal stakeholders?
2910000	2916000	In fact, in fact, you just said that screw it if it's stars.
2916000	2917000	Good luck with that.
2917000	2918000	That's exactly what is going to happen.
2918000	2921000	I was just going to come back to giving you the same solution.
2921000	2923000	That's exactly what is going to end up happening.
2923000	2925000	What else do you think is going to end up happening?
2925000	2931000	Yeah, so eventually, I mean, our nearest star neighbors.
2931000	2936000	Yeah, like Centauri system, so Proxima Centauri, so Alpha Centauri.
2936000	2938000	That's a three body problem.
2938000	2939000	Yes.
2939000	2941000	The smaller one and the larger one.
2941000	2944000	So the three body problem series is based on that star system.
2944000	2945000	Oh, I see.
2945000	2946000	I see.
2947000	2956000	So but the very interesting thing that happens is eventually systems coalesce given long enough time.
2956000	2959000	But what if you don't want to give that long enough time?
2959000	2972000	The immediate answer to especially those building software where you want to involve the community is do not keep a distinction between your internal stakeholders and external stakeholders.
2972000	2975000	Everybody is a stakeholder for the thing that has been built.
2975000	2984000	You have the best keywords that are probably on your payroll who are your internal stakeholders.
2984000	2993000	So then you have moved that, you know, the graph of requirements instead of having a CEO to fight and a community to fight.
2993000	2994000	You're like community.
2994000	3000000	CEO is just a community representative or the community is just an extension of my internal team.
3000000	3003000	Now, I want to really push that model.
3003000	3011000	I have not had much success in coalescing those because individual egos kind of still, you know, border.
3011000	3017000	But what would it look like to build an org where you, I mean, what would it look like?
3017000	3028000	We have seen this orgs built, but reducing the chaos in that system, coalescing them better such that the community is a homogeneous entity.
3028000	3029000	Right.
3029000	3034000	So one challenge that I've seen, the part that bothered me the most,
3034000	3044000	which is why I'm trying to put my best foot forward to not piece of people and try to reach people is that most people in position or power,
3044000	3054000	the way our selection worked out for them is that were they very aggressively assertive, were they very conscientious?
3054000	3062000	And so those are the things that things that propelled them forward and put in a position of power are not.
3062000	3068000	Have this put enough thought meditating about a certain topic, validating whether that's correct, true or false?
3068000	3070000	No, not that. Right.
3070000	3081000	So what ends up happening is that the people who needs this kind of help the most are least likely to seek it
3081000	3086000	or least likely to even be open to it if you even if you hand it over to them.
3086000	3092000	So the way I'm starting to think about is that not how do we distribute,
3092000	3102000	but rather finding out who are those people or how do we get those people to put to a place where they would be open to taking these ideas in the first place.
3103000	3112000	Do you think this discussion that we are having, most, many or most people who are running or having a team that they need to run better,
3112000	3123000	they have all the intentions to make it run better, but do they have the intent capacity and the availability or being a position?
3123000	3124000	How do you commit a crime?
3124000	3129000	You need to do three things. You need to be in a place. You need to have the intent and you have to need to have the capability.
3129000	3134000	So I'm saying that can you find the trifecta of people in a mass scale?
3134000	3142000	You don't. You find very rare, few samples and those samples are already kind of jaded out of the system.
3142000	3144000	Take yourself for an example.
3144000	3153000	The only reason you are so motivated to talk about these things is because how much it bothered you when you are or were in the system.
3153000	3154000	Right.
3154000	3156000	How do we find those people?
3156000	3161000	How do we find how those people, instead of being jaded out of the system,
3161000	3170000	how they can actually be part of the system and drive that change from the inside instead of like,
3170000	3174000	I'm out of here instead of that.
3174000	3182000	I think that is probably the best bet that we have got because you cannot make a horse out of an ass.
3182000	3192000	At least I'm open to be proven wrong, but I have tried and I have failed miserably every time I tried to go that route.
3192000	3196000	But it is better. It is more effortful.
3196000	3199000	If sorry, it is more.
3199000	3210000	What do you call that thing? Fulfilling. To find out the horses, even if lower in number and then train them to become the horses that you want them to be.
3210000	3212000	You will get a lot of kicks. That is fine.
3212000	3217000	But eventually it will get to that position and then you will count that as a success.
3217000	3226000	That's much better than spending enormous amount of time pretending this donkey is a horse and can replace a horse.
3226000	3230000	It's not what it was. That's how I think about this whole thing.
3230000	3234000	Who should we talk to about this kind of stuff?
3234000	3238000	That may not be the right answer to the question that you have asked.
3238000	3242000	But if you can touch on the way, how would you want to go on about it?
3242000	3245000	Then I probably can add some more thoughts about it.
3245000	3254000	This was my immediate, very like deep seated or rooted kind of fast, fast answer, essentially, not the nuanced answer.
3254000	3258000	I understand that.
3258000	3262000	The way I want to go about it is.
3262000	3267000	Not by starting to look for.
3267000	3271000	But instead, take these things as frameworks.
3271000	3275000	These can be packaged as frameworks.
3275000	3281000	Anybody who's in a scenario, so let's say this applies.
3281000	3287000	To a certain way of building structuring an org.
3287000	3290000	Then what would those principles be?
3290000	3301000	And I'm kind of drawing in from how the orbit framework went from being just a brilliant, like very beautiful abstract idea to an implementable framework.
3301000	3312000	And the idea, the first thing that you do in any such implementation is you map to existing concepts, which means if I were to take any organization.
3312000	3315000	Produce this chart based on their activities.
3315000	3317000	What does my RNK planes look like?
3317000	3318000	Do they even intersect?
3318000	3320000	Do they even exist?
3320000	3323000	Is one of the first things.
3323000	3325000	So being able to.
3325000	3330000	So I would actually look at this as a framework, publish this as a framework.
3330000	3336000	And with like framework applied to specific scenarios.
3336000	3342000	And just going detailed into some of those maybe that if you are and then speaking to personas, right?
3342000	3354000	That how to apply this if you are a junior software developer, how to apply this if you're a senior developer, how to apply this if you are a new people manager, how to apply this if you are an architect.
3354000	3363000	Because at each position, at each levels of power, there are different areas that somebody can influence in.
3363000	3370000	But the importance of such a framework comes when it gives a handbook for the entire power structure.
3370000	3378000	So that whoever is bringing this in into an organization, let's say they find something which they feel.
3378000	3384000	Let's say me as a manager, as a new people manager, find something that can benefit from.
3384000	3390000	But what happens is when I bring something in, it's also on me to help others learn, others implement.
3390000	3398000	And that becomes one of the burnout points for somebody like me who wants to do good, who wants to build something from the inside.
3398000	3416000	But if I got something which not just told me what it looks like for me, what are the things that I need to do, as much as what does it look like throughout the entire power structure, sort of the framework that helps them see at their views.
3416000	3419000	That immediately becomes a lot more useful.
3419000	3423000	And you then see different levels of adoption.
3423000	3435000	And whatever levels of adoption an org goes through, sometimes the impact stays limited to one team in a larger org, like one team of four or five members or 10 members.
3435000	3445000	Over time, over a few quarters or few iterations, what starts happening is other teams start seeing that this team is doing something different where they have become more stable.
3445000	3448000	They are shipping software better, they are more predictable.
3448000	3450000	So what is it that they are doing?
3450000	3463000	If the answer at that point is not specific people, but a certain way of work that they have been able to adapt, then immediately there is that viral proof based distribution that happens.
3463000	3476000	So what I'm then saying is the way I would like to bring this to the masses is by looking at the layers and seeing what would be that implementation, and maybe even looking at this from a few lenses.
3476000	3487000	For example, let's say the future of software development is one, then building an organization that follows some of those principles being one.
3487000	3490000	I kind of see this as a handbook with use cases.
3490000	3493000	One specific example.
3493000	3498000	Let me see if I can find I'll share with you what I mean.
3498000	3500000	But this is this is the direction.
3500000	3509000	Now, what I mean with this is that with the theoretical framework in place, the people to talk to are those who have tried applying it.
3509000	3514000	Get that feedback and sort of build from there as well.
3514000	3520000	What I'm not sure about is if that is the work that we want to do in mass.
3520000	3526000	Or is this more of a blog post series.
3526000	3536000	I've been trying to match the match the suggestion up with my experience of exact same situation, which has happened.
3536000	3540000	And my expectation was what you said.
3540000	3549000	People see that, hey, some other team are having more success or equal success with different practices or sense more success with sympathy.
3549000	3552000	What is it that that is different about them?
3552000	3554000	And why is it that way?
3554000	3556000	And let's learn from it.
3556000	3559000	Let's implement that.
3559000	3564000	The reality is much more grimmer than what?
3564000	3568000	What would that idealistic viewpoint would suggest?
3568000	3575000	First of all, nobody would go through like want to look into that mirror or acknowledge that that somebody else is doing.
3575000	3579000	So I'll give you a more tangible, actual and real.
3579000	3588000	So a team practicing agile and another team is not one team is completely into procuring.
3588000	3593000	Procuring high quality talents, letting them do whatever they want.
3593000	3602000	And they have a good backlog management of like, hey, here are the things that are a priority for our organization, for the bigger goal of our organization.
3602000	3605000	We need to get all of these things done.
3605000	3610000	You're not bound to do one thing or the other, but whatever you pick and choose.
3610000	3613000	Try to be successful at it, like implement that successfully.
3613000	3616000	Don't leave it at half as way.
3616000	3622000	You will have to produce enough result out of it that we know that you've spent your time with it.
3622000	3625000	Even if you fail and you want to hand it over to somebody else, that's fine.
3625000	3626000	So that's one approach.
3626000	3630000	And the other one is like the normal baseline run of the mill agile.
3630000	3637000	It's not even that the what is the what does the book say kind of is the normal practice of agile.
3637000	3638000	So that's what is happening.
3638000	3643000	Which team do you think is over the course of time producing better result?
3643000	3645000	And I'm not going to give you the answer here.
3645000	3648000	I don't want to sound biased to anybody who is listening.
3648000	3652000	I don't want people to tune out there because it doesn't match up with their expectation.
3652000	3670000	The thing is, after over two years of that happening, one team is doing like sustaining very well at low overhead of operation and having generating very good results overall.
3670000	3677000	But the other team or teams are not really ready to learn from that at all.
3677000	3692000	They don't want to acknowledge that has anything to do with their lack of momentum has anything to do with the practices they're following or rather the time they're ending up spending doing things that may or may not contribute to the overall progress of the organization.
3692000	3696000	They simply would not acknowledge that in the first place.
3696000	3700000	Improvement comes after you acknowledge that, hey, something can be improved.
3700000	3717000	So in that sense, if you take it from there, I would argue you would be the first blocker that you face is convincing them that they need to do something differently because they are not doing it well.
3717000	3718000	Solutions are easier.
3718000	3723000	Accepting you need a solution is the hardest part.
3723000	3731000	Whatever I've seen, and it's kind of heartbreaking like those are the parts that actually I get mad like I'm usually not.
3731000	3743000	I take everything just most of the time, but those are things like real wastage of potential and people choosing to ignore facts, just because their worldview does not align with that.
3743000	3747000	Those are the things that grind my gear very hard, essentially.
3747000	3756000	I'll stop there. I know that I might rant a long while if I just if I'm allowed to get started with this, I'm going to stop there.
3756000	3760000	And, yeah, that's it.
3760000	3765000	I shared the two links there is actually the exit to community.
3765000	3769000	One of those things pretty close to my heart.
3769000	3781000	But the way these people have applied this, it was one of the example that I was trying to show is one of the ways I would like to, you know, work on it.
3781000	3791000	The core idea behind exit to community is how can we build organizations such that they serve the end community that you are using.
3791000	3804000	And then for startup founders or for people building new organizations instead of targeting IPO, which is like the two common forms of exit that you are either acquired or you go IPO.
3804000	3813000	This is a third alternative to that, which is saying you plan for an exit to community and there are a bunch of tools, a bunch of things that you can use.
3813000	3827000	They also have many such organizations, all of them, of course, smaller scale and exit to community focused organizations tend to be niche focused because it's kind of like identifying a niche user base,
3827000	3835000	building for them in the hope that eventually all of them will take ownership of this entire organization.
3835000	3847000	So which fits very well into how you and I think of initiators that for us, a maturity is when it has gotten community acceptance such that we can move on to the next.
3847000	3849000	In fact, spin up multiple side by side.
3849000	3854000	Its existence does not rely on the parents taking care of it on a daily basis.
3854000	3857000	Exactly. Exactly. Like the kids have grown up.
3857000	3867000	But the difference is this produces far more focused, far more impactful work because you are not trying to chase artificial money.
3867000	3871000	You are always focused on sustainability.
3871000	3876000	And that is how things would go. So I gave that as an example.
3877000	3879000	I think this is a fantastic example. I love it.
3879000	3889000	I went to the I went to the links and for the people watching the stream, they would have seen that because that's the one that will be shown there in my screen capture.
3889000	3892000	Right. So they would have seen it already. I went to the base.
3892000	3897000	I didn't share it. I was going through that about browser window.
3898000	3903000	Understood. So that is the idea behind.
3903000	3911000	I mean, in fact, exit to community exhibits this tendency, you know, that you are never moving too far from your green medium.
3911000	3915000	And you are balancing innovation and sustainability.
3915000	3918000	Right. Eventually to a delivery point.
3918000	3927000	No matter how you explain it, the baseline of that is playing that infinite game versus finite game where people are exiting from with money.
3927000	3930000	They're playing a finite game. They have to win somewhere.
3930000	3934000	They have to put it on an objective scale of this much, that much, et cetera.
3934000	3942000	But the moment you're exiting the community, you are ensuring survival of something that is bigger than the support that you can provide.
3942000	3952000	Like, how long can you stay within the game and how long can you, along with a mind share of a whole other multiple layers of people,
3952000	3958000	sticking to that would provide it or give it runway would be completely different.
3958000	3965000	The sustainability would be completely different and make a lot of order of magnitude different or bigger, essentially.
3965000	3970000	So basically you are playing an infinite game and significant a couple of orders of magnitude.
3970000	3974000	You are enabling yourself to do more stuff.
3974000	3982000	That is the moment somebody would understand that from that finite infinite game perspective, you don't have to sell more stuff to it.
3982000	3986000	They immediately know how they want to play it out loud, play it out.
3986000	3990000	But for most people, that's that part is not that obvious.
3990000	3992000	That choice is not that obvious.
3992000	3998000	How do you convince somebody to understand and recognize the difference between the finite and infinite game?
3998000	4001000	Why chasing after simply just for money?
4001000	4006000	It's not like in my mind, it's not too different than the paper clip maximizing, right?
4006000	4015000	The theoretical, the thought experiment of paper clip maximizer, rogue AI that learned, OK, how to make more paper clips out of anything and everything,
4015000	4021000	goes ahead and starts making paper clips out of anything and everything, depletes the resources, natural resources,
4021000	4023000	just makes paper clips because that's what it's trained to do.
4023000	4027000	That's what where it finds its meaning of purpose in life, essentially.
4027000	4029000	Or whatever that that might be.
4029000	4035000	So we by trying to maximize profit, we're being that profit maximizers in the exact same vein.
4035000	4039000	So how do you convince somebody to think of it?
4039000	4041000	Think of it differently.
4041000	4050000	And the good thing is, the reason I pointed out is this entire like the second link that I shared, the PDF, that's the gem.
4050000	4053000	That's something to like print and keep with you.
4053000	4063000	That talks of how different levels of organizations can deal with it, with some case studies, with some ways of thinking.
4063000	4069000	And, of course, unblocking some of those ways of thinking, leaving you with some more things to do.
4069000	4078000	So this is one I was saying this format, like I feel like the output of all of this discussion, if this is if it is that a PDF,
4078000	4084000	really, that people like a book and also to say that you can or a booklet that you can share, publish.
4084000	4087000	I think that itself has value to build.
4087000	4090000	But I wanted to eventually arrive at exit to community.
4090000	4095000	I'm glad I kind of came through this, because again, talking of the future of software development,
4095000	4104000	what we were trying to mention with the build fast, break fast thing, there are two considerations here.
4104000	4106000	And I just touched on them.
4106000	4107000	We can move on.
4107000	4118000	The first is the current set of tooling that we have or that we're evolving to does enable you to build actually faster.
4118000	4121000	So your art cycles can be smaller.
4121000	4134000	Deployment capabilities have increased so much more over the last decade that the maintaining a state of the art deployed system
4134000	4138000	is something that pretty much any small team can do today.
4138000	4143000	And it's not even as crude as Ansible in 2012-13.
4143000	4146000	Even Ansible feels so much better already.
4146000	4155000	But the point I'm trying to say is that they have become better because they have continued on that certain line of democratization of technology.
4155000	4160000	Rather, that's a cliche, but maybe it will give me a catchphrase.
4160000	4170000	But the point is, it's more breaking down technology to make it more available to more and more people.
4170000	4182000	And the current LLM driven AI boom that we are seeing actually introduces a very key element into that equation.
4182000	4187000	That now you do not just build fast when you break fast.
4187000	4191000	Constantly saying break fast and messing with my head.
4191000	4199000	But when you actually break too often, let's say your breakages can be significantly more harmful.
4199000	4202000	Yes, correct.
4202000	4210000	And you cannot continue using these same tools, experimenting and testing in the same way.
4210000	4212000	You need a far more contained.
4212000	4216000	It's like if Sun was like, hey, we need to collide two particles.
4216000	4219000	I just give me any random desert on Earth.
4219000	4221000	Because we used to collide things.
4221000	4228000	See if I used to test cars, I used to mash cars against fast moving cars and test how they broke.
4228000	4230000	You can't do the same with two photons.
4230000	4233000	You can't do the same with two atoms colliding.
4233000	4245000	So what we need, though, is make sure that the breakages, make that breaking a part of your testable framework.
4245000	4254000	Which means you don't optimize build often, break often or build often and disrupt often.
4254000	4256000	Fast iterations.
4257000	4265000	And if you follow that line, so you would want to minimize the gap between the two.
4265000	4272000	You would want the R and K lines again to coalesce as often as possible.
4272000	4279000	But know that what's going to happen with our current set of technology is the double helix.
4280000	4288000	Especially if you have short iterations are going to look like bubbles strained after one another, a chain of bubbles.
4288000	4293000	It's not you're not going to have the gentle curve anymore.
4293000	4298000	And the only reason is you're probably looking at time in a different way.
4298000	4301000	If you expand the time axis, you zoom in, you will again start seeing that curve.
4301000	4304000	But now it is just slightly steeper.
4304000	4315000	So what it means is short iterations, quick tests, immediate feedback is essential with the sort of systems that we are working.
4315000	4326000	Because I mean, think of it as you are a crew member of the USS Discovery, which has just gained sentience.
4326000	4328000	It has just come across emotion.
4328000	4334000	So this started discovery season four, and then it decides to plunge towards the sun.
4334000	4337000	You don't have a lot of time, right?
4337000	4344000	Now, if your systems were more like, hey, take the system down one by one, examine, it's not going to work.
4344000	4351000	Which means your fail saves need to take into account that the R thing can actually suddenly break out.
4351000	4357000	You won't be able to bring it back in that breaking out might be your AI has gained sentience.
4357000	4367000	If you define sentience as just having emotions, however we define, let's just say it's beyond your control and beyond your control.
4367000	4370000	If you look at the two stars orbiting each other, right?
4370000	4374000	In this case, one of them decides to shoot off in another direction.
4374000	4376000	You would then have two choices.
4376000	4378000	Let that go.
4378000	4390000	Like that ship has sailed or try to converge enough, pull it, exert enough influence to then bring that back to a meeting line.
4390000	4398000	And I think this is the point I was trying to get to that why this framework actually applies.
4398000	4404000	It really shows the implications of software development.
4404000	4408000	Yeah, so that was very interesting, actually.
4408000	4415000	So I think I like, OK, how about we keep a particular time?
4415000	4421000	Maybe next week, discuss about the perception of time versus control.
4421000	4426000	How much time you need for which kind of controls, right?
4426000	4430000	On the surface, it might seem like what is there to discuss about it.
4430000	4434000	But trust me, there's a lot to dig in over there.
4434000	4439000	And actually, it can be it can be seen in a multitude of ways.
4439000	4447000	Only part that I'm going to mention right now is that the stoic versus the will to power philosophies that you said that there are only two options.
4447000	4450000	One is.
4450000	4453000	Guess I will die.
4453000	4456000	Otherwise, like I know I might die.
4456000	4458000	If I sit down, I'll still die.
4458000	4465000	Then why not die swinging the sword and try to make align the world to my needs, essentially.
4465000	4469000	So those both those approaches, either of those approaches can work.
4469000	4476000	But depending on the best option that you've got is that never be rushed for time.
4476000	4486000	The best controls that you have got is never the ones that do not rush you towards a particular set of time or time wise delivery, temporal deliveries, essentially.
4486000	4494000	That's that's going to be part of the next that that that episode when you talk about control versus time.
4494000	4504000	At any point, if you feel like you're rushed for time, it only means you haven't established your controls well enough for that.
4504000	4515000	And your concerns are correct on at least the AI front is that that was true for nuclear when we found nuclear weapons and power as well in nuclear energy.
4515000	4517000	We could harness nuclear energy.
4517000	4520000	How would you going to how are you going to harness it?
4520000	4528000	Controlled burn versus explosion that in itself was to the point.
4528000	4533000	In retrospect, looks like much smaller problem that you need a couple of thousand to actually wipe out humanity.
4533000	4538000	So it's not not as readily of a problem.
4538000	4550000	So as we go forward as a species, we are going to cause bigger and bigger of those potential harms that we can cause to ourselves by not being mindful about that are versus scaling.
4550000	4555000	How much planning versus how much exploration can we do?
4555000	4558000	And there's that. I don't think there's an answer to this.
4558000	4565000	It's just that the moment any one of us lose sight over one for the other.
4565000	4567000	That's the moment something bad would happen.
4567000	4581000	Essentially, it's not a question of if but when it becomes the only thing that we need to ensure is that the control and the exploration both basically go hand in hand, going back to the topic of that.
4581000	4595000	So I'll stop there. And I think it's better to close the discussion as well, essentially within the limited amount of time because we need to get into the practice.
4595000	4604000	So I think this, this was with the 10th, maybe we want to go a bit more into specifics in some of those areas and stuff.
4604000	4612000	So I think I can end the stream.
4612000	4614000	So in this case, we can just wrap up.
4614000	4616000	Let's let's wrap it up here.
4616000	4619000	This was pretty good discussion, by the way. Thanks, anybody who's watching.
4619000	4624000	I know Sumit watches it every, every week. At least that's the only feedback that I have so far.
4624000	4626000	Maybe there are other people folks are watching.
4627000	4632000	If you are watching for somebody who is watching, let me or Kostov know that you're watching.
4632000	4639000	What do you think of the stream and we'll try to make that part of the process of our growth of this as well.
4639000	4644000	So with that said, thanks for sticking around and see you next week.
4644000	4647000	Cheers.
4647000	4650000	Cutting words from you now.
