start	end	text
3095000	3105000	After that, near-perfection, not near-perfection, perfection, I haven't seen them make that mistake, they do that very well.
3105000	3126000	So humans can't. You will have to be like, if I show you 10 numbers on a screen, random places, for 10 seconds, and then wrap it up with white markers, then you probably will be able to find up to 5 or 6 or 7 after practice.
3126000	3148000	And it's not your shortcoming. The point is, the point that they're trying to make is that we abstract too hard in our brain. It does not make sense for us to have that consolidated, static information like that, and recognize that as is.
3148000	3157000	But we had that. We have had that ability. We chose to drop it. We're trading it off for a higher level of abstraction.
3157000	3176000	So when you're trying to communicate somebody, there were 10 dogs chasing me, like half a kilometer behind there, I need your help, you're trying to communicate that information, the exact positions of those dogs are not really as important anymore.
3177000	3188000	What is more important, how do I very succinctly transfer that information to you, so that now you get to help me, and we can together drive off those dogs.
3188000	3197000	But if I was solo, I would have benefit of knowing exactly how many of those are right behind me.
3198000	3205000	So those critical bits of crystallized details are not really important anymore.
3205000	3217000	What I'm trying to say in a roundabout way is that we create more and more higher level of abstraction, and by doing so, we trade off our superhuman traits.
3217000	3223000	If somebody can do those number-clicking as fast, we'll call that person superhuman ability.
3223000	3238000	Some people do that. Some people who are autistic but have savant-like abilities can tell you exactly 1969 to 2nd April which weekday was it.
3239000	3253000	Those people are hyper-using, utilizing their part of the brain to do just that, whereas trading off something else, maybe their social life is struggling, suffering, or maybe...
3254000	3272000	So my point was, can I create a situation where it seems like autism, and does that allow bandwidth for something else?
3273000	3283000	So I intentionally, I don't know whether you have seen that, so when she was 6 plus, no sorry, almost 8, she was starting to speak.
3283000	3298000	I took that, that she can take instruction, ta ta ta da da da, whatever I'm saying that she's saying back, so I took a video of that recording as a proof that she can speak, and she can follow the instruction.
3298000	3310000	If I'm asking her to say some specific thing, she'll say that, but then I completely cut her off from focalizing things like learning language, I completely cut her off from that.
3310000	3326000	What happened is that, so my idea was, most people, if we are trying to learn language, basically, visual processing, language processing, those two things take up huge amount of processing power of our brain.
3326000	3343000	And if we ground up at the very childhood, we overburden ourselves with those things, I cannot tie her eyes, but if I can make sure that the need for language is reduced, then how else does it manifest?
3343000	3350000	Because it's a very flexible machine, it will find out other things to process, if you don't give something to process.
3350000	3367000	So turns out, she is good problem solver and conscientious, all those things, as well as something that is completely oddball opposite end of it, she is also very good impact.
3367000	3376000	And those two things happened, she would not be able to explain how or why or what, but she will know somebody needs coming down.
3376000	3387000	She is better than both me and her mother combined on that aspect, and has been since as long as you can remember pretty much.
3387000	3395000	So she understands human better, she understands problem solution, those things better.
3395000	3406000	And the cost that we needed to pay is that up to three years old, she didn't speak in complete sentences anymore.
3406000	3411000	After that, we're like, okay, now you're time to get back on track.
3411000	3424000	Now, she understands only one language well enough to form proper sentences that is English, she uses English, like writing and reading and speaking all those things are normally Bangladesh.
3424000	3434000	She probably will expose her to that eventually.
3434000	3440000	The point is, you need to sacrifice something in order to get understanding of other things.
3440000	3443000	This was an experiment.
3443000	3449000	Now, I don't I would don't want to subject this experiment somebody else's kids to this.
3450000	3455000	But I wanted to take that risk and see exactly how does that manifest.
3455000	3460000	Probably someday she will blame me for the way it turns out.
3460000	3464000	There will be always everything has a good side and a bad side.
3464000	3467000	So probably she will find out a reason to be mad at me.
3467000	3473000	But I'm kind of I'm not too mad at myself for trying this out or figuring that part out.
3473000	3476000	She's still like I'm still running things.
3476000	3482000	I hopefully none of those things like would put her in a massive disadvantage in her life.
3482000	3486000	But yeah, that's pretty much where I draw the boundary.
3486000	3491000	Would I is it something that can be compensated after.
3491000	3495000	So that's how it has been so far.
3495000	3498000	Yeah, go ahead.
3498000	3502000	If you have some questions.
3502000	3505000	Just just some parallel observations, but that can wait.
3505000	3510000	OK, so I like so the entire ethical dilemma.
3510000	3513000	I understand that. I don't know how else to put it.
3513000	3517000	And I don't know how else to like I can let it go.
3517000	3519000	I can not run an experiment.
3519000	3522000	Nobody would be better for it.
3522000	3529000	So I don't know whether there's one good answer there.
3529000	3538000	With that said, it does seem like if you can't delay your language processing as well as visual processing,
3538000	3544000	and I did work on that as well, visual processing is not like tying up your eyes,
3544000	3550000	but the number of abstraction layers on visual processing like D and B,
3550000	3555000	the mirror ring identifying them as different.
3555000	3558000	If you can delay those kind of abstractions as well,
3558000	3563000	you actually have more bandwidth to process like learn other things faster.
3563000	3565000	You will eventually like learn that as well.
3565000	3574000	But what will happen is that more core neurons would be involved into like forming the baseline of the realities
3574000	3581000	and the baseline principles itself than just remembering solid facts, which is what ends up happening.
3581000	3587000	And once that ends up happening, like so what I mean by the core neurons,
3587000	3591000	so you see the hippocampus, the midbrain part, right?
3591000	3595000	So how do I go on about this much longer discussion?
3595000	3600000	OK, so if you consider in a very short form, there are three parts to our brain,
3600000	3604000	the reptile brain, the mammalian brain and the homo sapiens brain,
3604000	3608000	like the wrinkly part, the neocortex and stuff.
3608000	3615000	So the reptile brain, that part understands pain and fear,
3615000	3623000	disgust, sorry, not disgust, pain and fear and pleasure and like what's the opposite of pain?
3623000	3625000	Play, play, sorry, that's pleasure.
3625000	3629000	And what's the opposite of fear?
3629000	3635000	I forgot, but courage, courage.
3635000	3639000	I mean, it's like an absence of the drive, yeah, the drive essentially.
3639000	3647000	So that part is essentially most of the most of it is and the body functions,
3647000	3651000	like running heart at the right pace, et cetera, et cetera, breathing at the right.
3651000	3656000	Those things are happening from that small brain side of things, right?
3656000	3662000	The midbrain is the one that the hippocampus and the how do I show this?
3662000	3667000	Like somewhere around this, like if we cross that through or maybe look up the hippocampus,
3667000	3673000	the shape of it, we end up using it as a memory storage.
3673000	3677000	But it's not really a memory storage.
3677000	3682000	It is actually the map reduce section of the brain.
3682000	3685000	You can use it in a multiple different ways.
3685000	3695000	Anything that goes, you can put it as like map and reduce the actual the programmatic way of doing it.
3695000	3697000	Hippocampus will do that.
3697000	3706000	So you can not only remember facts, you can also remember methodologies itself or concepts itself.
3706000	3715000	So when we say why somebody is really good at a factory worker, right?
3715000	3719000	A factory worker, what would be their skill?
3719000	3730000	That hippocampus would be really good at doing that one thing over and over the particular move they are making to make more of the one thing that they can do.
3730000	3737000	And it will it will figure out a way to release dopamine and endorphin for doing that.
3737000	3743000	It will figure it will figure out to seek pleasure out of doing that thing over and over.
3743000	3746000	But for some people, that would not be the case for them.
3746000	3748000	They would figure out, I see.
3748000	3759000	So if I have these many people in this particular section of the factory that is just barely optimal amount of people that I need for that.
3759000	3764000	So if I put some of those people that are not really into it, they're causing more problems.
3764000	3774000	But put them into the like overseer role that might actually overall improve my output because now they're not problem of trouble makers.
3774000	3777000	They are now. So what will happen end up happening?
3777000	3784000	That guy will end up becoming the manager of the people who run the company or run the factory, those kind of ways.
3784000	3787000	That's what kind of ends up happening.
3787000	3790000	People who see more concepts and stuff.
3790000	3792000	How do you map, reduce and put them?
3792000	3794000	Some people in London tracks drivers.
3794000	3800000	For them, it's the spatial geospatial location itself is the thing that they need to store.
3800000	3803000	So all those things actually basically go are going into the hippocampus.
3807000	3812000	The reason I'm trying to say this is that memory, you can trade off on memory as well.
3812000	3814000	If you don't want to.
3814000	3819000	So hippocampus is like the processor of your computer in a sense.
3819000	3826000	It can have higher resolution, but lower number of and lower frequency of data.
3826000	3829000	So your brain waves.
3829000	3837000	That's the reason memory constellation happen when you're sleeping is because it's actually running the neurons through the exact set of drums.
3837000	3842000	That will happen in order to recall that memory.
3842000	3847000	So brain waves are basically the clock signals for your brain.
3847000	3849000	They're happening all the time.
3849000	3856000	And if you want to recall something, you're basically training your brain as a particular set of dance to recall that information back.
3856000	3864000	While you're sleeping, your hippocampus and the midbrain part of things, they're basically consolidating that dance to associate with something.
3864000	3867000	It doesn't mean the older things are lost.
3867000	3877000	It's basically you're overriding, overwriting sometimes, which is why sometimes in the dissociative set, you can find out memories that are that you didn't think even existed anymore.
3877000	3889000	So anyways, whereas the front, this part of the brain is better at lower resolution, high frequency, like the systolic array, kind of like basically the tensor processors.
3889000	3891000	Right.
3891000	3893000	Like GPUs are tensor processors.
3893000	3902000	It's doing more processing, but it does not have the precision level is basically like eight bit, not 32, not 64.
3902000	3916000	Whereas the internal part that is 64, which brings me back to the initial topic that I was trying to say is that if you end up using those high precision neurons for just about remembering location data,
3916000	3928000	just about remembering old memories, et cetera, then they're being spent like they're being spent for something that that's not the highest potential that you can use them for.
3928000	3936000	Now, it is not that easy to either reshape or repurpose those memories.
3936000	3942000	You have to actually actively have to start forgetting things in order to train them or bring them up.
3942000	3945000	I don't need to remember the console, like stop solid details.
3945000	3950000	I just need to know the level of abstractions that goes on top of it.
3950000	3954000	And what is the fundamental theory that holds all of those together?
3954000	3965000	If you can now remember that you can put more of those things and it creates the fundamental layer that if a child from the childhood, if you if somebody starts starts doing that.
3965000	3968000	And if that becomes optimization factor, by the way,
3968000	3977000	it is insane how well you can teach your own brain to seek pleasure in doing something that it decided that it's pleasurable.
3977000	3979000	Like it decided it's pleasurable.
3979000	3981000	Now, it will decide when that happens.
3981000	3990000	I need to release endorphin to dopamine to seek it and endorphin when that happens.
3990000	3995000	If that happens, anything in the world can be pleasurable to us, too.
3995000	4008000	So for somebody who finds interest in doing maths as a class four student of higher education, there's nothing holding you back.
4008000	4012000	You can basically at that point, you're becoming a math machine.
4012000	4022000	Like if you have the right books and basically the pointers in front of you, you can start breaking grounds.
4022000	4025000	Usually that's where the blocker comes in.
4025000	4027000	Usually you're not allowed to.
4027000	4031000	Usually there's no like preset ways to go on about it.
4031000	4033000	Most people do not even try.
4033000	4035000	We want to be a more rounded person.
4035000	4037000	People, I don't see the problem.
4037000	4046000	The point is, if we start recognizing those factors and allow people who are like who already have figured out most of the times what you're talking about,
4046000	4052000	like allowing kids to build their own curriculum, allowing like letting them figure out what they're interested about, etc.
4052000	4055000	Sometimes kids do find that out.
4055000	4057000	Somebody wants to draw.
4057000	4058000	Somebody wants to do maths.
4058000	4061000	Somebody wants to translate books, whatever.
4061000	4062000	I don't know.
4062000	4063000	That's not the point.
4063000	4069000	The point is, if somebody has that interest, use that, utilize that as the driving factor.
4069000	4075000	In fact, you can use that as something as a treat.
4075000	4081000	Hey, I want to create you a more rounded person anyway, so you have to do the other thing as well.
4081000	4084000	But if you do this, you know what?
4084000	4088000	At evening, you get to do more maths.
4088000	4090000	I'll give you a class 11's book.
4090000	4094000	Now, it's a win-win condition in both ways.
4094000	4104000	We are really bad at, like traditional academic, like entire schooling mechanism is really, really, really bad at doing just that.
4104000	4108000	In fact, it works the opposite way.
4108000	4117000	It doesn't allow the learner to decide what they want to learn, like at all.
4117000	4120000	Yeah, sorry, rant over.
4120000	4122000	No, it wasn't a rant. It was beautiful.
4122000	4133000	In fact, like what I meant when you said I showed this, I was like, that's the amount of time I have so you can continue.
4133000	4139000	And again, I mean, this is what happens when we discuss.
4139000	4147000	So talking of the endorphin and things like right now, my brain has always identified that discussions with you are pleasurable.
4147000	4150000	So it tries to optimize for that situation.
4150000	4157000	When that happens, I went into this discussion today and feeling low because, you know, I will be alone.
4157000	4161000	I knew that once I step into it, it's going to work out.
4161000	4167000	I sat with trying to write the topics, trying to do some pre-work as like it's OK, we'll figure it out.
4167000	4174000	So that's like the brain saying that do not, do not give up on this.
4174000	4182000	But at the risk of validating everything you said so far, especially in the context of Rai,
4182000	4189000	If you I mean, I'd like to go into a few things here, mostly relating to my experience around this.
4189000	4191000	Do you think we can afford to have the time?
4191000	4193000	I have time.
4193000	4203000	So I had a very peculiar childhood in that sense.
4203000	4208000	It was a very big mixed bag, except I did not have this.
4208000	4216000	I did not have parents who looked at bringing somebody up in this way.
4216000	4221000	So a lot of these are take a shaker for me.
4221000	4229000	But that take a shaker, like when I look back, I realized that these are the boundaries that they did not need to be strict.
4229000	4238000	The areas where they were strict, the areas where I was not allowed to do certain things, that just these factors moved around.
4238000	4246000	So, you know, when I said that I learned to speak late, I don't remember I having a problem with that.
4246000	4252000	I remember everybody else around me having a problem with that.
4253000	4259000	But so what I'm trying to say is that me growing up, I was this utterly confused kid.
4259000	4269000	Because conflicting expectations from parents, from neighbors, from school and certain places where I did well from their excessive expectation.
4269000	4272000	So they were all blurred up.
4272000	4279000	But if I have to go back and redo, I would want to redo it in exactly the same way that you talked of.
4279000	4282000	Like I would rather that my parents knew this, you know.
4282000	4291000	So that's what I meant that at the risk of validating you, if I was the child, the pain of my childhood that I carry on.
4291000	4299000	I see myself feeling calm about the process that you talked of bringing up right.
4299000	4303000	And that is what I meant by the risk of validating you.
4303000	4314000	Because if I felt physically calm, if I were to place myself in that situation and feel that, OK, I don't see a friction because I did tradeoffs.
4314000	4317000	And that is what I wanted to come to, that I did tradeoffs.
4317000	4324000	And one of my earliest tradeoffs was, I guess, you know, we keep on coming back to maxims.
4324000	4328000	One of my earliest maxims in life was it's OK to forget.
4328000	4332000	It's never OK to stop thinking, to stop analyzing.
4333000	4338000	And so true. Yeah, 100 percent.
4338000	4341000	I'd rather forget and recalculate.
4341000	4353000	So I was that kid who would finish exercise copies after exercise copies of maths at a certain point, like the age of I think class two to five ish.
4353000	4356000	Something happened after class five. I'll tell you that later.
4357000	4367000	But the two to five, I finished exercise book after exercise book and I never remembered where I kept them because I did not need them because I was never going to look back at them.
4367000	4371000	What was important is at that moment, I had solved something.
4371000	4372000	I can solve it.
4372000	4373000	I can solve it.
4373000	4377000	Another time, five times it comes, I can solve it.
4377000	4379000	Like with a high amount of certainty. That's what matters.
4379000	4382000	Why do you have to remember anyway in that case?
4382000	4385000	And my favorite kind of maths were proving the formulas.
4388000	4398000	Like where I was like, OK, this is how people had come to this formula, especially in algebra that we were taught at that point, the classic case in our text.
4398000	4401000	And like, OK, this is what is happening.
4401000	4410000	And just going back at it, it was almost like rereading a story, seeing the characters form, even though you know what happens in the end.
4410000	4423000	The formula for me was like knowing what happens at the end of the story, but I will read it, that story anyway, which is also why I keep on maintaining till date that I am never bothered by spoilers.
4425000	4438000	I am never bothered by spoilers because I know there is a certain end state that you're building up to, certain formulas, so to say, the summarized theorized compressed version of what there can be.
4440000	4455000	Now, very interestingly, that maxim that it's OK to forget has been one of the most conflicting things in my life growing up because everybody around me had the exact opposite view.
4455000	4470000	So I criminalized myself. I went into, so this is where you know the conflicts in personality kind of emerge, that I was constantly trying to be that boy that everybody else wanted me to be.
4470000	4478000	Whereas behind the scenes, I was always forgetting things. So what did I cope with? How did I cope with that? I built knowledge systems.
4478000	4497000	I was like, guess what? I can forget, but I can write down my notes in a way that I can get back to that. And of course, Einstein's that famous story, whether true or not, validated it, that my driver, like Einstein's driver saying that even my driver can answer that, that I don't need to remember facts.
4497000	4508000	I used to think that it's a great big thing, but it's that in truth, I could never come out to anybody and say that I forget. It was not acceptable.
4508000	4526000	This makes me really sad because not only that this is the case for one kid where this has happened, this is happening at a large scale, at a mass scale.
4526000	4539000	A lot of those people, a lot of those kids would be so broken that they would not even be able to recall it the way that you are doing. They will be that far broken.
4539000	4557000	Yeah, so then that maxim evolved to it's okay to forget. It's never okay to stop thinking and analyzing, but it's critically important to remember certain things so as not to repeat the same things again.
4557000	4566000	When that happened, that was the knowledge base forming part. And I have a very interesting...
4566000	4575000	By the way, before that, maxims are the opposite spectrum of memory itself, like the solid memory that I was talking about.
4575000	4576000	It is, it is.
4576000	4581000	So once you start remembering the maxims, that's when you don't want to remember the details.
4582000	4593000	So again, which is why I cannot back this up with specific instances always. In very rare cases, I can give a specific anecdote, but in mostly this is the reason I speak big.
4593000	4603000	And I have had partners, I have had friends who have told me that everything you say seems like a lie, seems made up. It is made up.
4603000	4605000	That's the sensor problem.
4605000	4607000	It's not lie. It is made up.
4607000	4614000	Sensors want solid proof with receipt to show up.
4614000	4623000	The world has enough resolution that you cannot, can never capture it to the highest amount of fullest resolution.
4623000	4626000	You don't have enough memory for it. Nobody does.
4626000	4638000	So if by trying to remember things, you're subjecting yourself to a shallow view of the world or reality or only a part that you can bring or keep the receipts off.
4638000	4654000	Whereas if you start building the maxims, you can apply the principles like exactly the way you can apply operators on particular kind of equations, a gamma function, how a gamma function is solved.
4654000	4660000	You can say that if I can do it this way, I can just say that, OK, this is just half tea and your salt.
4660000	4664000	I don't have to do it all over again. I don't have to show the steps.
4664000	4669000	If you do this, the concept boils down to this.
4669000	4687000	And that concept is when but it makes a lot of people very, very uncomfortable, uneasy, the ones who are good at and have learned in that system to remember solid details with the receipts.
4687000	4691000	I have not found a solution to this problem.
4691000	4703000	The only solution that I can think of is just you need to not you need to even I need to like reduce that exposure because that that interaction does not go well.
4703000	4707000	I was coming to that. I was coming to that in many sense.
4707000	4711000	I feel like I'm five years old.
4711000	4722000	So I'm pretty much in some sense like because, you know, of the amount of learning and then the unlearning and then coping with it and then suddenly hitting this.
4722000	4736000	A certain level of clarity where the moment it gets back to that, you know, it's OK to forget as a very tragic aspect in relationships.
4736000	4744000	Because I would then evaluate relationships under the same parameters.
4744000	4747000	And I'm not just talking of romantic relationships.
4747000	4751000	I'm talking of any casual friendship. I'm talking of hooking up with somebody.
4751000	4756000	I'm talking of a teacher. I'm talking of a manager.
4756000	4765000	And I have till date never worked with a manager and never work nicely with a manager who insisted that I remember things.
4765000	4774000	I worked very well with managers who have been to who in who allowed me the space to think.
4774000	4778000	And even even if I have approached something previously, go over it again.
4778000	4782000	But anyway, I was I was trying to talk of something very specific.
4782000	4788000	And I think it's like finally in life, I have that clarity of I feel like that is past.
4788000	4797000	So right now, even though it's it saddens, it is a past thing because I feel like I have understood how can I not fall into that trap again.
4797000	4801000	So sort of becoming your own parent of sorts, allowing building that space.
4801000	4807000	And one of the fundamental aspects of it is reducing exposure.
4807000	4813000	It is choosing very and I always used to think that why am I bad at socializing?
4813000	4816000	Because I always say everybody is supposed to be good at socializing.
4816000	4821000	When I went into the concept of networking, why the hell am I bad at networking?
4821000	4826000	And then before you know it, I have a bunch of people I'm collaborating with.
4826000	4828000	Hang on. Where did this come from?
4828000	4837000	So a lot of that analysis has come together in this very cute childhood memory of my parents insisting that I learn to paint.
4837000	4842000	You know, as every Bengali kid, you have a drawing teacher.
4842000	4844000	I had a drawing teacher.
4844000	4853000	Looking back, I realized that was the only queer, non gender affirming person in the area that I was allowed contact with.
4853000	4857000	And I was shit at drawing.
4857000	4859000	But you enjoyed going there.
4859000	4867000	I enjoyed going there because that person never critiqued exactly.
4867000	4870000	My trees looked like lollipops.
4873000	4876000	Hang on a second. I might actually have just the thing.
4876000	4879000	Okay, go on. It will take me a while to find out.
4879000	4883000	So there was something happening.
4883000	4885000	My parents were very upset with that teacher.
4885000	4890000	You can't learn anything. What is your son doing? What is happening?
4890000	4893000	I go to a drawing competition.
4893000	4896000	I think I had told you that was one of my favorite anecdotes.
4897000	4899000	I draw a mango.
4899000	4901000	Okay, I'm like four or five years old.
4901000	4903000	I'm sitting on the floor.
4903000	4906000	My whole body is shaking.
4906000	4909000	I'm drawing there.
4909000	4911000	I've been drawing for half an hour.
4911000	4913000	What does it mean?
4913000	4918000	I'm like, this is conceptually a mango.
4918000	4921000	So what does one do?
4921000	4927000	The brilliant mind in me labeled it M-A-N-G-O.
4927000	4930000	Just in case you don't know, this is a mango.
4930000	4937000	So what happened as a result of that was I realized that why I liked going,
4937000	4939000	this is looking back of course,
4939000	4948000	that why I liked the drawing class while I was in there was I am a terribly visual thinker.
4949000	4955000	But my concepts, my visual concepts don't align with the real world.
4955000	4960000	They are at best gross approximations because unless very important,
4960000	4964000	I do not care about the final details.
4964000	4969000	Because to me, it seems that the lollipop is sufficiently a tree to me.
4969000	4974000	It can convey the tree-ness of a concept.
4975000	4978000	In fact, that's the concept of stick figure.
4978000	4982000	People who do not enjoy stick figure commons.
4982000	4988000	That's why when I hit flowchart, computing books,
4988000	4991000	these people don't know how to draw, but they're drawing.
4991000	4993000	They're drawing everything.
4993000	4995000	And they're like, this means decision.
4995000	4997000	This means storage.
4997000	5000000	No storage looks like this.
5000000	5003000	Tell me where a storage looks like this, right?
5003000	5004000	Exactly.
5004000	5006000	Where does the decision do this?
5006000	5011000	They just mean this side, this side, this side, this side, this side.
5011000	5014000	That's the utility of it.
5014000	5017000	And it's like, this is how I was drawing all along.
5017000	5018000	So let me just draw.
5018000	5021000	And since then, I think in flowcharts.
5021000	5024000	I conceptualize using flowcharts.
5024000	5028000	And I draw the most weirdest drawings.
5028000	5031000	But they still convey enough information to me.
5031000	5034000	So there are two things that you're saying.
5034000	5041000	But what I'm trying to connect back to is I chose that lack of granularity
5041000	5045000	at a very early age over choosing for the abstraction,
5045000	5049000	deciding to focus at an abstract level.
5049000	5053000	But also, in many ways, it's like going at warp speed.
5053000	5055000	I chose my destination.
5055000	5057000	My destination was kind of far.
5057000	5062000	So my option was beyond impulse drive, reach there in 200 years,
5062000	5068000	observe everything that is in the path, or go there at warp speed,
5068000	5070000	at which point the stars are just zooming past,
5070000	5073000	but the zooming past of stars that field itself is such a brilliant view to me.
5073000	5080000	So very recently, I had to convince somebody of a particular analogy
5081000	5089000	about this particular, as in the trade of how you make it.
5089000	5093000	The person was asking the question.
5093000	5096000	The guy is super smart.
5096000	5104000	But that sensory has to be solid sensory receipt for me to grab on to,
5104000	5109000	otherwise I'm at a loss of, I cannot go into the nebulous territory.
5109000	5112000	That kind of thing, right?
5112000	5116000	So when I make some predictions,
5116000	5122000	I'm saying that something like this kind of thing is going to happen.
5122000	5125000	Their problem is like, how can you know?
5125000	5127000	How can you possibly know?
5127000	5131000	There is no way to know that.
5131000	5137000	And my point was that is because you enjoy being in the midst.
5137000	5143000	You enjoy solving the maze as a player playing the maze.
5143000	5148000	What you're not understanding, not realizing is that
5148000	5152000	when stuck with the exact situation, when it hits me,
5152000	5157000	I immediately disqualify myself as a player,
5157000	5160000	take myself off to a bird's eye view,
5160000	5165000	and now that how you possibly know is not a question to me anymore.
5165000	5166000	What did it cost?
5166000	5168000	Everything. I'm not a player anymore.
5168000	5171000	I cannot get the same enjoyment of solving the problem
5171000	5175000	the way you would do the sense of element of surprise,
5175000	5177000	whether I should go this way or that way.
5177000	5179000	That element of surprise goes away.
5179000	5183000	But this is not confusing to me anymore.
5183000	5185000	Now I can clearly see.
5185000	5188000	In fact, that's what I'm good at.
5188000	5190000	That's exactly what I'm good at.
5190000	5194000	It took me quite a while to explain the concept like this,
5194000	5197000	because if you see that explanation itself is a nameless concept.
5197000	5199000	I am not physically moving up.
5199000	5201000	I'm just trying to convince the person that,
5201000	5205000	hey, there are different ways to look at it.
5207000	5210000	Sometimes communicating that becomes really, really difficult,
5210000	5212000	really, really hard,
5212000	5217000	and the challenge there is over 90% people
5217000	5221000	only wants to see the world that
5221000	5228000	the rest 10% are usually weird, awkward, secluded introverts
5228000	5233000	that you have to go and find out to make that friendship.
5233000	5236000	Otherwise, you cannot find them out.
5236000	5238000	They would exist in some shadows,
5238000	5242000	knowing that nobody else is like me, nobody else understands me.
5242000	5245000	But that's what struck me that,
5245000	5248000	hey, the world is run by people who are really, really smart,
5248000	5249000	but they have...
5249000	5255000	So Star Trek had an episode about people who have exactly this kind of...
5255000	5259000	So Shaka, when the towers, when the walls fell...
5259000	5261000	Shaka, when the walls fell.
5261000	5264000	Right? So if you think about that, what is it?
5264000	5268000	That is still date marked as one of my most favorite Star Trek episodes ever.
5268000	5270000	And on that episode,
5270000	5274000	I have shown that episode to pretty much everybody who I would call close friends
5274000	5276000	or even acquaintances, even dates.
5276000	5278000	And the response is that...
5278000	5283000	The response is the elicit, tells, leaps and bounds,
5283000	5286000	at least the information that is relevant to me about them.
5286000	5288000	So I kind of use that episode as an acid test.
5288000	5291000	I was like, let me categorize you, you know?
5291000	5296000	And your response to Timba, his arms wide,
5296000	5299000	people laugh, those who are laughing.
5299000	5302000	And of course, it can be humorous, I can appreciate that.
5302000	5307000	I mean, you have to understand that it is speaking to the other end.
5307000	5311000	It is for the people who do not speak the way,
5311000	5316000	only for the people who do understand the symbolism aspect of things.
5316000	5318000	For them, you don't need to go into the details.
5318000	5322000	It doesn't have to mean exactly...
5322000	5326000	The other set of people immediately take to it.
5326000	5329000	The next day they are like, Timba, his arms wide.
5330000	5333000	So that is the reason. I don't remember a whole lot of things.
5333000	5336000	I cannot tell you a whole lot of deals from Star Trek.
5336000	5338000	This I do remember.
5338000	5340000	Oh, it is because I rewatched this episode.
5340000	5342000	No, no, it is even for me.
5342000	5344000	Last was two weeks back.
5344000	5346000	I see, I see.
5348000	5351000	Completely understood, but that goes to show,
5351000	5354000	I am, of course, I don't want to remember a lot of things.
5354000	5356000	But this, I do remember.
5356000	5358000	I don't have an option, I don't have a choice.
5358000	5364000	This represents so much of me that it is worth remembering as is, right?
5364000	5367000	Because as you said, it works as a litmus test
5367000	5369000	to find out that exact set of people.
5369000	5372000	Either they already know or when they are first exposed to it,
5372000	5376000	would be like, oh yes, this is it.
5376000	5381000	So in either of the cases, the point that I was trying to make is that
5381000	5385000	that difference, the contrast is really stark.
5386000	5392000	And even though in that particular, in Star Trek,
5392000	5399000	there was a somewhat of a closure, somewhat of a resolution,
5399000	5403000	in real world, there actually isn't as much.
5403000	5410000	One side would turn the other side as clumsy and stupid and move on.
5410000	5415000	That's practically what is there to it.
5415000	5424000	And I guess what I'm trying to say is that I kind of relate to that other species.
5424000	5428000	And the initial, like in that same episode,
5428000	5431000	like until Picard actually figures that out,
5431000	5436000	others dismissing that we can't ever translate this language,
5436000	5438000	even with our sophisticated tooling,
5438000	5443000	is the response that I have gotten from society when I spoke in abstracts.
5444000	5447000	Which is why I always thought,
5447000	5452000	like instead of associating myself with that species,
5452000	5455000	I always try to associate myself with Picard
5455000	5461000	because it is fundamentally, if I do understand that, good.
5461000	5465000	But if I don't have the intent to understand that,
5465000	5470000	if I completely live in a denial of this cannot be understood,
5470000	5474000	then that's not the life I would want.
5474000	5480000	I would want the prospect of knowing the things that I don't know yet.
5480000	5482000	Sometimes, at some level,
5482000	5486000	I would be the people who do not understand or speak that exact kind of symbolism,
5486000	5490000	at which point I would want to have a mind open enough
5490000	5495000	for me to be allowed to download that thing.
5495000	5497000	Anyways, where I was going with this?
5497000	5500000	I was going with, yeah,
5500000	5507000	the percentages are really stacked up against that kind of communication.
5510000	5515000	It would be, this is one of those things that I would want to solve as well.
5516000	5522000	Find more people around me who can see this and understand this
5522000	5526000	and understand that, okay, we have a,
5526000	5532000	that person is not one of island because that's how it manifests.
5532000	5536000	Until you find somebody else like you on those kind of things,
5536000	5538000	for a better part of your life,
5538000	5540000	you basically don't know anybody else.
5540000	5544000	You just end up thinking that you are screwed up in some certain way,
5544000	5546000	which was my case as well.
5546000	5549000	And that has been a very,
5549000	5554000	I think in many a sense, low days still reinforce that.
5554000	5557000	It has been practiced for so long
5557000	5561000	that basically depressive spells just reinforce that thought.
5561000	5564000	But somehow now, coming out of depression,
5564000	5566000	the phases when they come out of depression, that goes away.
5566000	5569000	So it tells me that it's an acquired trait.
5570000	5577000	But I think one of the things that I,
5577000	5581000	hearing your story, that story is what I understand is that
5581000	5586000	you actually valued the people around you or surrounding you
5586000	5589000	a lot more, their opinion and their perspective
5589000	5592000	and whether they understand you or not.
5592000	5596000	I think that's a lot of part of your pain.
5597000	5599000	It is.
5599000	5603000	And I think that is why the conscious choice
5603000	5607000	to then reduce exposure kind of came to,
5607000	5612000	because I operate on this obsessive learner mode.
5612000	5616000	And to me, there was enough to learn from everyone
5616000	5618000	and everything around me.
5618000	5620000	I might be learning something different.
5620000	5622000	So I saw different worlds.
5622000	5624000	I saw different worlds in my family, in the neighbors' families,
5624000	5626000	in my cousins' family, in school,
5626000	5629000	in the families of my other schoolmates.
5629000	5632000	And I saw that there was enough to learn from all of these.
5632000	5635000	And I looked at it as it's up to me to assimilate
5635000	5639000	and make what I must out of those.
5639000	5645000	And the downside of that was I was opening myself wide
5645000	5650000	to even the drudge of the system,
5650000	5654000	not realizing that at which point I have started
5654000	5657000	mimicking the same things that those people are telling me.
5657000	5660000	Instead of being that observer,
